"","ID","key_press","trial_type","trial_index","control_level","correct","confidence_level","test_part","staircase","reverse","staircaseA","staircaseB","average_thre"
"333",53,65,"dot-motion",66,0.025003,1,2,"stimulus",1,NA,0,0,0
"334",25,65,"dot-motion",57,0.0300022,NA,3,"stimulus",1,1,0,0,0
"335",91,65,"dot-motion",62,0.0100015,NA,2,"stimulus",1,1,0,0,0
"336",61,65,"dot-motion",25,0.02,1,3,"stimulus",0,NA,0,0,0
"337",30,66,"dot-motion",121,0.0165021,1,4,"stimulus",1,NA,0,0,0
"338",58,65,"dot-motion",49,0.01,1,1,"stimulus",0,NA,0,0,0
"339",87,65,"dot-motion",123,0.0090033,1,3,"stimulus",1,NA,0,0,0
"340",38,65,"dot-motion",115,0.00250075,1,2,"stimulus",1,NA,0,0,0
"341",11,65,"dot-motion",73,0.020003,1,4,"stimulus",0,NA,0,0,0
"342",2,66,"dot-motion",117,0.015503,1,2,"stimulus",0,NA,0,0,0
"343",37,65,"dot-motion",121,0.0010033,NA,1,"stimulus",0,1,0,0,0
"344",53,65,"dot-motion",68,0.022503,NA,2,"stimulus",1,1,0,0,0
"345",25,66,"dot-motion",59,0.0525037,1,4,"stimulus",0,1,0,0,0
"346",91,65,"dot-motion",64,0.0175015,1,4,"stimulus",0,NA,0,0,0
"347",30,66,"dot-motion",123,0.006503,NA,4,"stimulus",0,1,0,0,0
"348",58,65,"dot-motion",51,0.005,NA,2,"stimulus",0,1,0,0,0
"349",87,65,"dot-motion",125,0.0080033,1,4,"stimulus",1,NA,0,0,0
"350",38,65,"dot-motion",117,0.003503,1,3,"stimulus",0,NA,0,0,0
"351",2,66,"dot-motion",119,0.25,1,4,"catch trial",0,NA,0,0,0
"352",61,66,"dot-motion",27,0.015,1,3,"stimulus",0,NA,0,0,0
"353",37,65,"dot-motion",123,0.25,1,4,"catch trial",0,NA,0,0,0
"354",53,66,"dot-motion",70,0.0425038,1,2,"stimulus",0,NA,0,0,0
"355",11,65,"dot-motion",75,0.0200015,1,4,"stimulus",1,1,0,0,0
"356",25,66,"dot-motion",61,0.037503,1,4,"stimulus",1,1,0,0,0
"357",91,65,"dot-motion",66,0.0175023,NA,2,"stimulus",1,NA,0,0,0
"358",30,65,"dot-motion",125,0.0155021,1,4,"stimulus",1,NA,0,0,0
"359",58,66,"dot-motion",53,0,NA,2,"stimulus",1,1,0,0,0
"360",38,66,"dot-motion",119,7.50075e-07,1,3,"stimulus",1,NA,0,0,0
"361",87,66,"dot-motion",127,0.00250075,1,4,"stimulus",0,NA,0,0,0
"362",37,66,"dot-motion",125,0.008003,1,4,"stimulus",1,NA,0,0,0
"363",2,66,"dot-motion",121,0.00900375,1,1,"stimulus",1,NA,0,0,0
"364",53,66,"dot-motion",72,0.25,1,4,"catch trial",0,NA,0,0,0
"365",11,66,"dot-motion",77,0.0175015,1,3,"stimulus",1,NA,0,0,0
"366",61,66,"dot-motion",29,0.01,1,3,"stimulus",0,NA,0,0,0
"367",25,65,"dot-motion",63,0.036503,1,4,"stimulus",1,NA,0,0,0
"368",91,66,"dot-motion",68,0.025003,1,4,"stimulus",1,1,0,0,0
"369",58,65,"dot-motion",55,0.0150015,1,1,"stimulus",1,1,0,0,0
"370",30,66,"dot-motion",127,0.0095033,1,2,"stimulus",0,1,0,0,0
"371",2,66,"dot-motion",123,0.00800375,1,1,"stimulus",1,NA,0,0,0
"372",87,66,"dot-motion",129,0.00150075,1,2,"stimulus",0,NA,0,0,0
"373",38,65,"dot-motion",121,0,NA,2,"stimulus",1,1,0,0,0
"374",37,65,"dot-motion",127,0.007003,1,4,"stimulus",1,NA,0,0,0
"375",53,66,"dot-motion",74,0.0400038,1,3,"stimulus",0,NA,0,0,0
"376",11,66,"dot-motion",79,0.017503,1,3,"stimulus",0,NA,0,0,0
"377",25,65,"dot-motion",65,0.035503,1,4,"stimulus",1,NA,0,0,0
"378",61,66,"dot-motion",31,0.005,1,3,"stimulus",0,NA,0,0,0
"379",30,65,"dot-motion",129,0.0085033,1,1,"stimulus",0,NA,0,0,0
"380",91,66,"dot-motion",70,0.0150015,1,3,"stimulus",0,NA,0,0,0
"381",37,65,"dot-motion",129,0.0040036,1,2,"stimulus",0,1,0,0,0
"382",2,65,"dot-motion",125,0.00700375,1,1,"stimulus",1,NA,0,0,0
"383",53,66,"dot-motion",76,0.0255033,1,4,"stimulus",1,1,0,0,0
"384",87,66,"dot-motion",131,0.00050075,1,2,"stimulus",0,NA,0,0,0
"385",11,66,"dot-motion",81,0.015003,1,3,"stimulus",0,NA,0,0,0
"386",38,65,"dot-motion",123,0.00750075,1,3,"stimulus",1,1,0,0,0
"387",91,65,"dot-motion",72,0.022503,1,4,"stimulus",1,NA,0,0,0
"388",25,65,"dot-motion",67,0.034503,1,4,"stimulus",1,NA,0,0,0
"389",30,65,"dot-motion",131,0.0145021,NA,3,"stimulus",1,1,0,0,0
"390",61,65,"dot-motion",33,0.025,NA,3,"stimulus",1,NA,0,0,0
"391",2,66,"dot-motion",127,0.00600375,1,1,"stimulus",1,NA,0,0,0
"392",37,65,"dot-motion",131,0.006003,1,3,"stimulus",1,NA,0,0,0
"393",58,66,"dot-motion",57,0.0200015,1,2,"stimulus",0,1,0,0,0
"394",53,65,"dot-motion",78,0.25,1,4,"catch trial",0,NA,0,0,0
"395",87,66,"dot-motion",133,0,1,4,"stimulus",0,NA,0,0,0
"396",11,66,"dot-motion",83,0.0150015,1,3,"stimulus",1,NA,0,0,0
"397",38,66,"dot-motion",125,0.00650075,1,3,"stimulus",1,NA,0,0,0
"398",30,65,"dot-motion",133,0.0175024,1,4,"stimulus",1,1,0,0,0
"399",25,66,"dot-motion",69,0.033503,1,4,"stimulus",1,NA,0,0,0
"400",91,66,"dot-motion",74,0.0125015,1,3,"stimulus",0,NA,0,0,0
"401",2,65,"dot-motion",129,0.00500375,1,1,"stimulus",1,NA,0,0,0
"402",37,65,"dot-motion",133,0.005003,1,2,"stimulus",1,NA,0,0,0
"403",58,65,"dot-motion",59,0.0175015,NA,2,"stimulus",0,1,0,0,0
"404",63,65,"dot-motion",23,0.025,1,2,"stimulus",1,NA,0,0,0
"405",53,65,"dot-motion",80,0.0245033,1,2,"stimulus",1,NA,0,0,0
"406",61,66,"dot-motion",35,0,NA,3,"stimulus",0,1,0,0,0
"407",87,65,"dot-motion",135,0,NA,1,"stimulus",0,1,0,0,0
"408",38,65,"dot-motion",127,0.00550075,NA,2,"stimulus",1,1,0,0,0
"409",30,65,"dot-motion",135,0.0165024,1,4,"stimulus",1,NA,0,0,0
"410",11,65,"dot-motion",85,0.012503,1,3,"stimulus",0,NA,0,0,0
"411",25,66,"dot-motion",71,0.032503,1,4,"stimulus",1,NA,0,0,0
"412",91,66,"dot-motion",76,0.020003,1,3,"stimulus",1,NA,0,0,0
"413",37,65,"dot-motion",135,0.004003,1,2,"stimulus",1,NA,0,0,0
"414",58,65,"dot-motion",61,0.0250023,1,2,"stimulus",0,1,0,0,0
"415",53,65,"dot-motion",82,0.0375037,1,4,"stimulus",0,NA,0,0,0
"416",2,66,"dot-motion",131,0.25,1,4,"catch trial",0,NA,0,0,0
"417",63,66,"dot-motion",25,0.025,1,1,"stimulus",0,NA,0,0,0
"418",87,65,"dot-motion",137,0.0030003,1,2,"stimulus",0,1,0,0,0
"419",61,65,"dot-motion",37,0.0150015,1,3,"stimulus",0,1,0,0,0
"420",38,66,"dot-motion",129,0.00850105,1,4,"stimulus",1,1,0,0,0
"421",30,65,"dot-motion",137,0.0155024,NA,2,"stimulus",1,1,0,0,0
"422",11,65,"dot-motion",87,0.25,1,4,"catch trial",0,NA,0,0,0
"423",25,66,"dot-motion",73,0.031503,1,2,"stimulus",1,NA,0,0,0
"424",91,65,"dot-motion",78,0.0100015,1,4,"stimulus",0,NA,0,0,0
"425",53,65,"dot-motion",84,0.0235033,NA,2,"stimulus",1,1,0,0,0
"426",58,66,"dot-motion",63,0.0125015,1,3,"stimulus",1,NA,0,0,0
"427",37,65,"dot-motion",137,0.0030036,1,1,"stimulus",0,NA,0,0,0
"428",2,66,"dot-motion",133,0.00400375,1,1,"stimulus",1,NA,0,0,0
"429",87,66,"dot-motion",139,0.0020003,1,2,"stimulus",0,NA,0,0,0
"430",38,66,"dot-motion",131,0.00750105,1,3,"stimulus",1,NA,0,0,0
"431",30,66,"dot-motion",139,0.0185027,1,4,"stimulus",1,1,0,0,0
"432",61,66,"dot-motion",39,0.0125015,NA,4,"stimulus",0,1,0,0,0
"433",25,65,"dot-motion",75,0.030503,1,4,"stimulus",1,NA,0,0,0
"434",91,66,"dot-motion",80,0.017503,1,4,"stimulus",1,NA,0,0,0
"435",11,66,"dot-motion",89,0.0125015,1,2,"stimulus",1,NA,0,0,0
"436",58,66,"dot-motion",65,0.0100015,1,2,"stimulus",1,NA,0,0,0
"437",53,65,"dot-motion",86,0.0265036,1,4,"stimulus",1,1,0,0,0
"438",37,65,"dot-motion",139,0.0020036,1,1,"stimulus",0,NA,0,0,0
"439",2,66,"dot-motion",135,0.014503,1,2,"stimulus",0,NA,0,0,0
"440",87,66,"dot-motion",141,0.0010003,NA,3,"stimulus",0,1,0,0,0
"441",38,65,"dot-motion",133,0.002503,1,2,"stimulus",0,NA,0,0,0
"442",30,65,"dot-motion",141,0.0183027,1,4,"stimulus",1,NA,0,0,0
"443",61,66,"dot-motion",41,0.0400015,NA,3,"stimulus",1,NA,0,0,0
"444",25,65,"dot-motion",77,0.029503,1,4,"stimulus",1,NA,0,0,0
"445",58,65,"dot-motion",67,0.0075015,1,2,"stimulus",1,NA,0,0,0
"446",91,65,"dot-motion",82,0.0075015,1,1,"stimulus",0,NA,0,0,0
"447",11,66,"dot-motion",91,0.0100015,1,3,"stimulus",1,NA,0,0,0
"448",53,65,"dot-motion",88,0.0255036,1,4,"stimulus",1,NA,0,0,0
"449",2,65,"dot-motion",137,0.00300375,1,1,"stimulus",1,NA,0,0,0
"450",37,66,"dot-motion",141,0.0010036,NA,1,"stimulus",0,1,0,0,0
"451",87,65,"dot-motion",143,0.0070033,1,3,"stimulus",1,NA,0,0,0
"452",38,65,"dot-motion",135,0.001503,1,1,"stimulus",0,NA,0,0,0
"453",30,65,"dot-motion",143,0.0075033,NA,1,"stimulus",0,1,0,0,0
"454",25,66,"dot-motion",79,0.028503,1,4,"stimulus",1,NA,0,0,0
"455",53,65,"dot-motion",90,0.0350038,1,4,"stimulus",0,NA,0,0,0
"456",61,65,"dot-motion",43,0.0200022,1,3,"stimulus",0,1,0,0,0
"457",11,66,"dot-motion",93,0.010003,1,2,"stimulus",0,NA,0,0,0
"458",58,66,"dot-motion",69,0.0225023,1,2,"stimulus",0,NA,0,0,0
"459",91,65,"dot-motion",84,0.015003,1,4,"stimulus",1,NA,0,0,0
"460",2,66,"dot-motion",139,0.013503,1,1,"stimulus",0,NA,0,0,0
"461",37,66,"dot-motion",143,0.003003,1,2,"stimulus",1,NA,0,0,0
"462",38,65,"dot-motion",137,0.00650105,NA,1,"stimulus",1,1,0,0,0
"463",87,65,"dot-motion",145,0.0040006,1,4,"stimulus",0,1,0,0,0
"464",30,65,"dot-motion",145,0.0181027,NA,4,"stimulus",1,1,0,0,0
"465",58,66,"dot-motion",71,0.0200022,1,3,"stimulus",0,NA,0,0,0
"466",53,65,"dot-motion",92,0.0325038,1,4,"stimulus",0,NA,0,0,0
"467",25,66,"dot-motion",81,0.027503,1,4,"stimulus",1,NA,0,0,0
"468",2,65,"dot-motion",141,0.00200375,NA,1,"stimulus",1,1,0,0,0
"469",91,66,"dot-motion",86,0.012503,1,2,"stimulus",1,NA,0,0,0
"470",11,66,"dot-motion",95,0.007503,1,1,"stimulus",0,NA,0,0,0
"471",61,66,"dot-motion",45,0.25,1,3,"catch trial",0,NA,0,0,0
"472",37,66,"dot-motion",145,0.0040039,NA,1,"stimulus",0,NA,0,0,0
"473",30,65,"dot-motion",147,0.0105036,1,4,"stimulus",0,1,0,0,0
"474",81,66,"dot-motion",43,0.025,NA,3,"stimulus",0,NA,0,0,0
"475",87,66,"dot-motion",147,0.0060033,1,3,"stimulus",1,NA,0,0,0
"476",38,66,"dot-motion",139,0.000503,1,1,"stimulus",0,NA,0,0,0
"477",53,65,"dot-motion",94,0.0300038,1,4,"stimulus",0,NA,0,0,0
"478",58,66,"dot-motion",73,0.0175023,1,3,"stimulus",0,NA,0,0,0
"479",2,66,"dot-motion",143,0.00500405,NA,1,"stimulus",1,NA,0,0,0
"480",25,66,"dot-motion",83,0.0515038,1,4,"stimulus",0,NA,0,0,0
"481",11,65,"dot-motion",97,0.005003,NA,2,"stimulus",0,1,0,0,0
"482",37,65,"dot-motion",147,0.002003,NA,2,"stimulus",1,1,0,0,0
"483",61,66,"dot-motion",47,0.0175023,NA,3,"stimulus",0,1,0,0,0
"484",91,65,"dot-motion",88,0.010003,1,4,"stimulus",1,NA,0,0,0
"485",30,65,"dot-motion",149,0.0095036,NA,3,"stimulus",0,1,0,0,0
"486",87,65,"dot-motion",149,0.0050033,1,4,"stimulus",1,NA,0,0,0
"487",81,66,"dot-motion",45,0.0400015,1,1,"stimulus",0,1,0,0,0
"488",53,66,"dot-motion",96,0.0275038,1,4,"stimulus",0,NA,0,0,0
"489",38,66,"dot-motion",141,0.00950135,1,4,"stimulus",1,1,0,0,0
"490",2,65,"dot-motion",145,0.012503,1,2,"stimulus",0,NA,0,0,0
"491",58,66,"dot-motion",75,0.0150023,1,3,"stimulus",0,NA,0,0,0
"492",25,66,"dot-motion",85,0.026503,1,4,"stimulus",1,NA,0,0,0
"493",37,65,"dot-motion",149,0.0050033,1,3,"stimulus",1,1,0,0,0
"494",11,66,"dot-motion",99,0.0125038,1,3,"stimulus",0,1,0,0,0
"495",91,65,"dot-motion",90,0.0050015,NA,1,"stimulus",0,1,0,0,0
"496",61,66,"dot-motion",49,0.055003,1,3,"stimulus",1,1,0,0,0
"497",30,65,"dot-motion",151,0.0125039,1,3,"stimulus",0,1,0,0,0
"498",87,65,"dot-motion",151,0.0030006,1,4,"stimulus",0,NA,0,0,0
"499",81,65,"dot-motion",47,0.0350015,1,2,"stimulus",0,NA,0,0,0
"500",38,66,"dot-motion",143,0.25,1,4,"catch trial",0,NA,0,0,0
"501",2,66,"dot-motion",147,0.011503,1,3,"stimulus",0,NA,0,0,0
"502",53,65,"dot-motion",98,0.0245036,1,4,"stimulus",1,NA,0,0,0
"503",58,65,"dot-motion",77,0.0050015,1,2,"stimulus",1,NA,0,0,0
"504",25,65,"dot-motion",87,0.25,1,4,"catch trial",0,NA,0,0,0
"505",37,65,"dot-motion",151,0.0070042,1,4,"stimulus",0,1,0,0,0
"506",11,66,"dot-motion",101,0.0100038,1,3,"stimulus",0,NA,0,0,0
"507",91,65,"dot-motion",92,0.0125023,NA,1,"stimulus",0,NA,0,0,0
"508",61,66,"dot-motion",51,0.025003,NA,3,"stimulus",0,NA,0,0,0
"509",30,65,"dot-motion",153,0.0123039,NA,2,"stimulus",0,1,0,0,0
"510",63,65,"dot-motion",27,0.02,1,1,"stimulus",0,NA,0,0,0
"511",30,NA,"score trial",0,0,NA,0,"score trial",0,NA,0.0104637,0.0168225,0.0136431
"512",87,65,"dot-motion",153,0.0040033,NA,1,"stimulus",1,1,0,0,0
"513",81,66,"dot-motion",49,0.0300015,NA,3,"stimulus",0,1,0,0,0
"514",38,65,"dot-motion",145,0,1,1,"stimulus",0,NA,0,0,0
"515",2,66,"dot-motion",149,0.00800435,NA,3,"stimulus",1,NA,0,0,0
"516",53,65,"dot-motion",100,0.0250037,1,4,"stimulus",0,NA,0,0,0
"517",58,65,"dot-motion",79,0.0025015,1,2,"stimulus",1,NA,0,0,0
"518",25,66,"dot-motion",89,0.25,1,4,"catch trial",0,NA,0,0,0
"519",37,66,"dot-motion",153,0.25,1,4,"catch trial",0,NA,0,0,0
"520",91,65,"dot-motion",94,0.25,1,4,"catch trial",0,NA,0,0,0
"521",11,65,"dot-motion",103,0.00750375,1,3,"stimulus",0,NA,0,0,0
"522",61,66,"dot-motion",53,0.050003,1,3,"stimulus",1,NA,0,0,0
"523",38,65,"dot-motion",147,0.00850135,1,3,"stimulus",1,NA,0,0,0
"524",2,66,"dot-motion",151,0.010503,NA,1,"stimulus",0,1,0,0,0
"525",87,66,"dot-motion",155,0.0020006,1,4,"stimulus",0,NA,0,0,0
"526",63,66,"dot-motion",29,0.02,1,1,"stimulus",1,NA,0,0,0
"527",53,65,"dot-motion",102,0.0225038,1,4,"stimulus",0,NA,0,0,0
"528",81,65,"dot-motion",51,0.0375023,1,2,"stimulus",0,1,0,0,0
"529",58,66,"dot-motion",81,0.25,1,2,"catch trial",0,NA,0,0,0
"530",25,66,"dot-motion",91,0.0505037,1,4,"stimulus",0,NA,0,0,0
"531",38,65,"dot-motion",149,0,1,3,"stimulus",0,NA,0,0,0
"532",91,66,"dot-motion",96,0.007503,NA,1,"stimulus",1,1,0,0,0
"533",11,65,"dot-motion",105,0.00500375,1,2,"stimulus",0,NA,0,0,0
"534",61,66,"dot-motion",55,0.25,NA,3,"catch trial",0,NA,0,0,0
"535",2,65,"dot-motion",153,0.25,1,4,"catch trial",0,NA,0,0,0
"536",87,66,"dot-motion",157,0.0070036,1,4,"stimulus",1,1,0,0,0
"537",63,66,"dot-motion",31,0.25,1,1,"catch trial",0,NA,0,0,0
"538",53,65,"dot-motion",104,0.0235036,1,4,"stimulus",1,NA,0,0,0
"539",58,65,"dot-motion",83,0.0125023,NA,2,"stimulus",0,1,0,0,0
"540",81,66,"dot-motion",53,0.025,1,4,"stimulus",1,NA,0,0,0
"541",25,66,"dot-motion",93,0.0495038,1,4,"stimulus",0,NA,0,0,0
"542",91,65,"dot-motion",98,0.020003,1,4,"stimulus",0,1,0,0,0
"543",11,66,"dot-motion",107,0.0075015,1,3,"stimulus",1,NA,0,0,0
"544",38,65,"dot-motion",151,0,1,1,"stimulus",0,NA,0,0,0
"545",2,65,"dot-motion",155,0.0110047,NA,1,"stimulus",1,NA,0,0,0
"546",87,65,"dot-motion",159,0.0060036,1,3,"stimulus",1,NA,0,0,0
"547",63,65,"dot-motion",33,0.015,NA,1,"stimulus",1,1,0,0,0
"548",53,65,"dot-motion",106,0.0225036,1,4,"stimulus",1,NA,0,0,0
"549",58,65,"dot-motion",85,0.020003,1,2,"stimulus",0,1,0,0,0
"550",61,65,"dot-motion",57,0.0325038,1,4,"stimulus",0,1,0,0,0
"551",25,65,"dot-motion",95,0.025503,1,4,"stimulus",1,NA,0,0,0
"552",81,65,"dot-motion",55,0.02,1,3,"stimulus",1,NA,0,0,0
"553",38,65,"dot-motion",153,0.00750135,1,3,"stimulus",1,NA,0,0,0
"554",2,66,"dot-motion",157,0.0135033,1,2,"stimulus",0,1,0,0,0
"555",91,65,"dot-motion",100,0.0150038,1,3,"stimulus",1,1,0,0,0
"556",11,65,"dot-motion",109,0.0050015,1,1,"stimulus",1,NA,0,0,0
"557",58,65,"dot-motion",87,1.50015e-06,NA,2,"stimulus",1,1,0,0,0
"558",53,66,"dot-motion",108,0.0200038,1,4,"stimulus",0,NA,0,0,0
"559",87,66,"dot-motion",161,0.0010006,NA,1,"stimulus",0,1,0,0,0
"560",61,65,"dot-motion",59,0.045003,NA,3,"stimulus",1,1,0,0,0
"561",63,66,"dot-motion",35,0.015,1,3,"stimulus",0,NA,0,0,0
"562",25,66,"dot-motion",97,0.0485037,1,4,"stimulus",0,NA,0,0,0
"563",81,65,"dot-motion",57,0.015,1,1,"stimulus",1,NA,0,0,0
"564",2,66,"dot-motion",159,0.014005,1,4,"stimulus",1,1,0,0,0
"565",38,66,"dot-motion",155,0.00650135,1,4,"stimulus",1,NA,0,0,0
"566",53,65,"dot-motion",110,0.0215036,1,4,"stimulus",1,NA,0,0,0
"567",91,65,"dot-motion",102,0.017503,1,4,"stimulus",0,NA,0,0,0
"568",11,65,"dot-motion",111,0.0025015,NA,1,"stimulus",1,1,0,0,0
"569",58,66,"dot-motion",89,0.019003,1,2,"stimulus",0,NA,0,0,0
"570",87,65,"dot-motion",163,0.0050036,1,4,"stimulus",1,NA,0,0,0
"571",61,65,"dot-motion",61,0.0315038,1,3,"stimulus",0,NA,0,0,0
"572",63,66,"dot-motion",37,0.0300015,1,1,"stimulus",1,1,0,0,0
"573",25,66,"dot-motion",99,0.024503,1,4,"stimulus",1,NA,0,0,0
"574",2,66,"dot-motion",161,0.0125033,1,2,"stimulus",0,NA,0,0,0
"575",81,66,"dot-motion",59,0.01,NA,4,"stimulus",1,1,0,0,0
"576",38,65,"dot-motion",157,0.00550135,1,3,"stimulus",1,NA,0,0,0
"577",53,65,"dot-motion",112,0.25,1,4,"catch trial",0,NA,0,0,0
"578",91,65,"dot-motion",104,0.015003,1,3,"stimulus",0,NA,0,0,0
"579",11,65,"dot-motion",113,0.0100022,1,4,"stimulus",1,1,0,0,0
"580",58,65,"dot-motion",91,0.00750225,NA,2,"stimulus",1,NA,0,0,0
"581",87,66,"dot-motion",165,0.0040009,1,4,"stimulus",0,1,0,0,0
"582",61,65,"dot-motion",63,0.0305037,NA,3,"stimulus",0,1,0,0,0
"583",25,66,"dot-motion",101,0.0475038,1,4,"stimulus",0,NA,0,0,0
"584",2,66,"dot-motion",163,0.013005,NA,2,"stimulus",1,1,0,0,0
"585",53,66,"dot-motion",114,0.0205036,1,4,"stimulus",1,NA,0,0,0
"586",91,65,"dot-motion",106,0.012503,1,2,"stimulus",0,NA,0,0,0
"587",38,65,"dot-motion",159,0.00450135,1,4,"stimulus",1,NA,0,0,0
"588",81,65,"dot-motion",61,0.0250015,NA,3,"stimulus",1,NA,0,0,0
"589",63,65,"dot-motion",39,0.01,NA,1,"stimulus",0,1,0,0,0
"590",11,65,"dot-motion",115,0.00250375,NA,2,"stimulus",0,1,0,0,0
"591",58,66,"dot-motion",93,0.018003,1,2,"stimulus",0,NA,0,0,0
"592",87,66,"dot-motion",167,0.0040036,1,3,"stimulus",1,NA,0,0,0
"593",61,66,"dot-motion",65,0.0335041,1,3,"stimulus",0,1,0,0,0
"594",25,66,"dot-motion",103,0.25,1,4,"catch trial",0,NA,0,0,0
"595",53,66,"dot-motion",116,0.0195036,1,4,"stimulus",1,NA,0,0,0
"596",91,65,"dot-motion",108,0.0140037,1,2,"stimulus",1,NA,0,0,0
"597",38,66,"dot-motion",161,0.00350135,1,3,"stimulus",1,NA,0,0,0
"598",2,65,"dot-motion",165,0.0115033,1,2,"stimulus",0,NA,0,0,0
"599",58,66,"dot-motion",95,0.017003,1,2,"stimulus",0,NA,0,0,0
"600",11,66,"dot-motion",117,0.00750225,1,3,"stimulus",1,NA,0,0,0
"601",81,65,"dot-motion",63,0.0350023,1,3,"stimulus",0,NA,0,0,0
"602",87,65,"dot-motion",169,0.0030036,1,2,"stimulus",1,NA,0,0,0
"603",37,66,"dot-motion",155,0.0068042,1,4,"stimulus",0,NA,0,0,0
"604",53,65,"dot-motion",118,0.0175037,1,4,"stimulus",0,NA,0,0,0
"605",25,65,"dot-motion",105,0.023503,1,4,"stimulus",1,NA,0,0,0
"606",61,66,"dot-motion",67,0.0525037,NA,4,"stimulus",1,NA,0,0,0
"607",91,65,"dot-motion",110,0.010003,1,3,"stimulus",0,NA,0,0,0
"608",2,66,"dot-motion",167,0.0105033,1,3,"stimulus",0,NA,0,0,0
"609",38,65,"dot-motion",163,0,NA,1,"stimulus",0,1,0,0,0
"610",58,65,"dot-motion",97,0.016003,1,2,"stimulus",0,NA,0,0,0
"611",11,66,"dot-motion",119,0.00500225,NA,2,"stimulus",1,1,0,0,0
"612",81,66,"dot-motion",65,0.0325022,NA,3,"stimulus",0,1,0,0,0
"613",87,66,"dot-motion",171,0.0038009,1,3,"stimulus",0,NA,0,0,0
"614",37,65,"dot-motion",157,0.0040033,1,2,"stimulus",1,NA,0,0,0
"615",53,66,"dot-motion",120,0.0185036,1,4,"stimulus",1,NA,0,0,0
"616",61,65,"dot-motion",69,0.0600045,1,3,"stimulus",1,1,0,0,0
"617",25,65,"dot-motion",107,0.0465037,1,4,"stimulus",0,NA,0,0,0
"618",91,65,"dot-motion",112,0.25,1,4,"catch trial",0,NA,0,0,0
"619",2,66,"dot-motion",169,0.0095033,1,2,"stimulus",0,NA,0,0,0
"620",38,66,"dot-motion",165,0.0030003,1,1,"stimulus",0,1,0,0,0
"621",11,65,"dot-motion",121,0.012503,1,2,"stimulus",1,1,0,0,0
"622",87,65,"dot-motion",173,0.0036009,1,4,"stimulus",0,NA,0,0,0
"623",53,66,"dot-motion",122,0.0175036,1,3,"stimulus",1,NA,0,0,0
"624",81,66,"dot-motion",67,0.040003,1,2,"stimulus",0,1,0,0,0
"625",37,66,"dot-motion",159,0.0066042,1,4,"stimulus",0,NA,0,0,0
"626",58,66,"dot-motion",99,0.015003,1,2,"stimulus",0,NA,0,0,0
"627",2,66,"dot-motion",171,0.0085033,1,3,"stimulus",0,NA,0,0,0
"628",25,65,"dot-motion",109,0.0455038,1,4,"stimulus",0,NA,0,0,0
"629",91,65,"dot-motion",114,0.007503,NA,1,"stimulus",0,1,0,0,0
"630",61,66,"dot-motion",71,0.0575045,NA,3,"stimulus",1,1,0,0,0
"631",63,66,"dot-motion",41,0.0275015,NA,1,"stimulus",1,1,0,0,0
"632",38,65,"dot-motion",167,0.00250135,1,2,"stimulus",1,NA,0,0,0
"633",53,66,"dot-motion",124,0.0150038,1,4,"stimulus",0,NA,0,0,0
"634",11,65,"dot-motion",123,0.0100045,1,2,"stimulus",0,1,0,0,0
"635",37,66,"dot-motion",161,0.0064042,1,3,"stimulus",0,NA,0,0,0
"636",58,65,"dot-motion",101,0.015003,1,3,"stimulus",1,1,0,0,0
"637",87,66,"dot-motion",175,0.0034009,1,2,"stimulus",0,NA,0,0,0
"638",81,65,"dot-motion",69,0.040003,1,3,"stimulus",1,1,0,0,0
"639",2,65,"dot-motion",173,0.0160052,1,2,"stimulus",1,1,0,0,0
"640",91,65,"dot-motion",116,0.0130038,1,2,"stimulus",1,NA,0,0,0
"641",25,65,"dot-motion",111,0.25,1,4,"catch trial",0,NA,0,0,0
"642",61,65,"dot-motion",73,0.0325041,NA,3,"stimulus",0,1,0,0,0
"643",63,65,"dot-motion",43,0.0250015,1,4,"stimulus",0,1,0,0,0
"644",38,65,"dot-motion",169,0.00150135,NA,2,"stimulus",1,1,0,0,0
"645",53,66,"dot-motion",126,0.0125038,NA,2,"stimulus",0,1,0,0,0
"646",58,65,"dot-motion",103,0.012503,1,3,"stimulus",1,NA,0,0,0
"647",71,65,"dot-motion",23,0.025,1,3,"stimulus",0,NA,0,0,0
"648",37,65,"dot-motion",163,0.0030033,1,2,"stimulus",1,NA,0,0,0
"649",11,65,"dot-motion",125,0.0090045,1,1,"stimulus",0,NA,0,0,0
"650",2,66,"dot-motion",175,0.0150053,1,2,"stimulus",1,NA,0,0,0
"651",87,66,"dot-motion",177,0.0020036,1,3,"stimulus",1,NA,0,0,0
"652",25,65,"dot-motion",113,0.0445038,1,4,"stimulus",0,NA,0,0,0
"653",91,66,"dot-motion",118,0.0150038,1,1,"stimulus",0,1,0,0,0
"654",81,65,"dot-motion",71,0.037503,1,3,"stimulus",1,NA,0,0,0
"655",61,65,"dot-motion",75,0.25,NA,3,"catch trial",0,NA,0,0,0
"656",63,66,"dot-motion",45,0.0225015,1,3,"stimulus",0,NA,0,0,0
"657",53,65,"dot-motion",128,0.0165036,1,2,"stimulus",1,NA,0,0,0
"658",58,65,"dot-motion",105,0.010003,1,2,"stimulus",1,NA,0,0,0
"659",38,66,"dot-motion",171,0.0020003,1,1,"stimulus",0,NA,0,0,0
"660",37,66,"dot-motion",165,0.0020033,NA,2,"stimulus",1,1,0,0,0
"661",11,66,"dot-motion",127,0.0080045,1,3,"stimulus",0,NA,0,0,0
